columna,movieId,title,genres
2699,2906,Random Hearts (1999),Drama|Romance
2700,2907,Superstar (1999),Comedy
2701,2908,Boys Don't Cry (1999),Drama
2702,2909,"Five Wives, Three Secretaries and Me (1998)",Documentary
2703,2911,"Grandfather, The (El Abuelo) (1998)",Drama
2704,2912,"Limey, The (1999)",Action|Crime|Drama
2705,2913,"Mating Habits of the Earthbound Human, The (1998)",Comedy
2706,2914,Molly (1999),Comedy|Drama
2707,2915,Risky Business (1983),Comedy
2708,2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2709,2917,Body Heat (1981),Crime|Thriller
2710,2918,Ferris Bueller's Day Off (1986),Comedy
2711,2919,Year of Living Dangerously (1982),Drama|Romance
2712,2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
2713,2921,High Plains Drifter (1972),Western
2714,2922,Hang 'em High (1967),Western
2715,2923,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy
2716,2924,Drunken Master (Zui quan) (1979),Action|Comedy
2717,2925,"Conformist, The (Il Conformista) (1970)",Drama
2718,2926,Hairspray (1988),Comedy|Drama
2719,2927,Brief Encounter (1946),Drama|Romance
2720,2928,"Razor's Edge, The (1984)",Drama
2721,2929,Reds (1981),Drama
2722,2930,Return with Honor (1998),Documentary
2723,2931,Time of the Gypsies (Dom za vesanje) (1989),Drama
2724,2932,Days of Heaven (1978),Drama
2725,2933,"Fire Within, The (Le Feu Follet) (1963)",Drama
2726,2934,"Love Bewitched, A (El Amor Brujo) (1986)",Musical
2727,2935,"Lady Eve, The (1941)",Comedy|Romance
2728,2936,Sullivan's Travels (1942),Comedy
2729,2937,"Palm Beach Story, The (1942)",Comedy
2730,2938,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama
2731,2939,Niagara (1953),Drama|Thriller
2732,2940,Gilda (1946),Film-Noir
2733,2941,South Pacific (1958),Musical|Romance|War
2734,2942,Flashdance (1983),Drama|Romance
2735,2943,Indochine (1992),Drama|Romance
2736,2944,"Dirty Dozen, The (1967)",Action|War
2737,2945,Mike's Murder (1984),Mystery
2738,2946,Help! (1965),Comedy|Musical
2739,2947,Goldfinger (1964),Action
2740,2948,From Russia with Love (1963),Action
2741,2949,Dr. No (1962),Action
2742,2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
2743,2951,"Fistful of Dollars, A (1964)",Action|Western
2744,2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller
2745,2953,Home Alone 2: Lost in New York (1992),Children's|Comedy
2746,2955,Penitentiary II (1982),Drama
2747,2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
2748,2959,Fight Club (1999),Drama
2749,2960,Beefcake (1999),Drama
2750,2961,"Story of Us, The (1999)",Comedy|Drama
2751,2962,Fever Pitch (1997),Comedy|Romance
2752,2963,Joe the King (1999),Crime|Drama
2753,2964,Julien Donkey-Boy (1999),Drama
2754,2965,"Omega Code, The (1999)",Action
2755,2966,"Straight Story, The (1999)",Drama
2756,2967,"Bad Seed, The (1956)",Drama|Thriller
2757,2968,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
2758,2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance
2759,2970,Fitzcarraldo (1982),Adventure|Drama
2760,2971,All That Jazz (1979),Musical
2761,2972,Red Sorghum (Hong Gao Liang) (1987),Drama|War
2762,2973,Crimes and Misdemeanors (1989),Comedy
2763,2974,Bats (1999),Horror|Thriller
2764,2975,"Best Man, The (1999)",Drama
2765,2976,Bringing Out the Dead (1999),Drama|Horror
2766,2977,Crazy in Alabama (1999),Comedy|Drama
2767,2978,Three to Tango (1999),Comedy|Romance
2768,2979,Body Shots (1999),Drama
2769,2981,"Brother, Can You Spare a Dime? (1975)",Documentary
2770,2982,"Guardian, The (1990)",Horror|Thriller
2771,2983,"Ipcress File, The (1965)",Thriller
2772,2984,On Any Sunday (1971),Documentary
2773,2985,Robocop (1987),Action|Crime|Sci-Fi
2774,2986,Robocop 2 (1990),Action|Crime|Sci-Fi
2775,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
2776,2988,Melvin and Howard (1980),Drama
2777,2989,For Your Eyes Only (1981),Action
2778,2990,Licence to Kill (1989),Action
2779,2991,Live and Let Die (1973),Action
2780,2992,Rawhead Rex (1986),Horror|Thriller
2781,2993,Thunderball (1965),Action
2782,2994,"City, The (1998)",Drama
2783,2995,"House on Haunted Hill, The (1999)",Horror
2784,2996,Music of the Heart (1999),Drama
2785,2997,Being John Malkovich (1999),Comedy
2786,2998,Dreaming of Joseph Lees (1998),Romance
2787,2999,Man of the Century (1999),Comedy
2788,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation
2789,3001,"Suburbans, The (1999)",Drama
2790,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
2791,3003,Train of Life (Train De Vie) (1998),Comedy|Drama
2792,3004,"Bachelor, The (1999)",Comedy|Romance
2793,3005,"Bone Collector, The (1999)",Thriller
2794,3006,"Insider, The (1999)",Drama
2795,3007,American Movie (1999),Documentary
2796,3008,Last Night (1998),Thriller
2797,3010,Rosetta (1999),Drama
2798,3011,"They Shoot Horses, Don't They? (1969)",Drama
2799,3012,Battling Butler (1926),Comedy
2800,3013,Bride of Re-Animator (1990),Comedy|Horror
2801,3014,Bustin' Loose (1981),Comedy
2802,3015,Coma (1978),Thriller
2803,3016,Creepshow (1982),Horror
2804,3017,Creepshow 2 (1987),Horror
2805,3018,Re-Animator (1985),Horror
2806,3019,Drugstore Cowboy (1989),Crime|Drama
2807,3020,Falling Down (1993),Action|Drama
2808,3021,"Funhouse, The (1981)",Horror
2809,3022,"General, The (1927)",Comedy
2810,3024,Piranha (1978),Horror|Sci-Fi
2811,3025,Rough Night in Jericho (1967),Western
2812,3026,Slaughterhouse (1987),Horror
2813,3027,Slaughterhouse 2 (1988),Horror
2814,3028,"Taming of the Shrew, The (1967)",Comedy
2815,3029,Nighthawks (1981),Action|Drama
2816,3030,Yojimbo (1961),Comedy|Drama|Western
2817,3031,Repossessed (1990),Comedy
2818,3032,"Omega Man, The (1971)",Sci-Fi
2819,3033,Spaceballs (1987),Comedy|Sci-Fi
2820,3034,Robin Hood (1973),Animation|Children's
2821,3035,Mister Roberts (1955),Comedy|Drama|War
2822,3036,Quest for Fire (1981),Adventure
2823,3037,Little Big Man (1970),Comedy|Drama|Western
2824,3038,"Face in the Crowd, A (1957)",Drama
2825,3039,Trading Places (1983),Comedy
2826,3040,Meatballs (1979),Comedy
2827,3041,Meatballs Part II (1984),Comedy
2828,3042,Meatballs III (1987),Comedy
2829,3043,Meatballs 4 (1992),Comedy
2830,3044,Dead Again (1991),Mystery|Romance|Thriller
2831,3045,Peter's Friends (1992),Comedy|Drama
2832,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
2833,3047,Experience Preferred... But Not Essential (1982),Drama
2834,3048,Under the Rainbow (1981),Comedy
2835,3049,How I Won the War (1967),Comedy|War
2836,3050,Light It Up (1999),Drama
2837,3051,Anywhere But Here (1999),Drama
2838,3052,Dogma (1999),Comedy
2839,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2840,3054,Pokémon: The First Movie (1998),Animation|Children's
2841,3055,Felicia's Journey (1999),Thriller
2842,3056,Oxygen (1999),Thriller
2843,3057,Where's Marlowe? (1999),Comedy
2844,3058,"Ape, The (1940)",Horror|Sci-Fi
2845,3060,"Commitments, The (1991)",Comedy|Drama
2846,3061,Holiday Inn (1942),Comedy|Musical
2847,3062,"Longest Day, The (1962)",Action|Drama|War
2848,3063,Poison Ivy (1992),Thriller
2849,3064,Poison Ivy: New Seduction (1997),Thriller
2850,3065,Ten Benny (1997),Drama
2851,3066,Tora! Tora! Tora! (1970),War
2852,3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
2853,3068,"Verdict, The (1982)",Drama
2854,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
2855,3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
2856,3071,Stand and Deliver (1987),Drama
2857,3072,Moonstruck (1987),Comedy
2858,3073,"Sandpiper, The (1965)",Drama|Romance
2859,3074,Jeremiah Johnson (1972),Western
2860,3075,Repulsion (1965),Thriller
2861,3076,Irma la Douce (1963),Comedy
2862,3077,42 Up (1998),Documentary
2863,3078,Liberty Heights (1999),Drama
2864,3079,Mansfield Park (1999),Drama
2865,3081,Sleepy Hollow (1999),Horror|Romance
2866,3082,"World Is Not Enough, The (1999)",Action|Thriller
2867,3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
2868,3084,Home Page (1999),Documentary
2869,3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror
2870,3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy
2871,3087,Scrooged (1988),Comedy
2872,3088,Harvey (1950),Comedy
2873,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
2874,3090,Matewan (1987),Drama
2875,3091,Kagemusha (1980),Drama|War
2876,3092,Chushingura (1962),Drama
2877,3093,McCabe & Mrs. Miller (1971),Drama|Western
2878,3094,Maurice (1987),Drama|Romance
2879,3095,"Grapes of Wrath, The (1940)",Drama
2880,3096,My Man Godfrey (1957),Comedy
2881,3097,"Shop Around the Corner, The (1940)",Comedy|Romance
2882,3098,"Natural, The (1984)",Drama
2883,3099,Shampoo (1975),Comedy|Romance
2884,3100,"River Runs Through It, A (1992)",Drama
2885,3101,Fatal Attraction (1987),Thriller
2886,3102,Jagged Edge (1985),Thriller
2887,3103,Stanley & Iris (1990),Drama|Romance
2888,3104,Midnight Run (1988),Action|Adventure|Comedy|Crime
2889,3105,Awakenings (1990),Drama
2890,3106,Come See the Paradise (1990),Drama|Romance
2891,3107,Backdraft (1991),Action|Drama
2892,3108,"Fisher King, The (1991)",Comedy|Drama|Romance
2893,3109,"River, The (1984)",Drama
2894,3110,Country (1984),Drama
2895,3111,Places in the Heart (1984),Drama
2896,3112,'Night Mother (1986),Drama
2897,3113,End of Days (1999),Action|Thriller
2898,3114,Toy Story 2 (1999),Animation|Children's|Comedy
2899,3115,Flawless (1999),Drama
2900,3116,Miss Julie (1999),Drama
2901,3117,Ride with the Devil (1999),Drama|Romance|War
2902,3118,Tumbleweeds (1999),Drama
2903,3119,Bay of Blood (Reazione a catena) (1971),Horror
2904,3120,"Distinguished Gentleman, The (1992)",Comedy
2905,3121,"Hitch-Hiker, The (1953)",Film-Noir
2906,3122,Santa Fe Trail (1940),Drama|Romance|Western
2907,3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy
2908,3124,Agnes Browne (1999),Comedy|Drama
2909,3125,"End of the Affair, The (1999)",Drama
2910,3126,"End of the Affair, The (1955)",Drama
2911,3127,Holy Smoke (1999),Drama
2912,3128,"Map of the World, A (1999)",Drama
2913,3129,Sweet and Lowdown (1999),Comedy|Drama
2914,3130,Bonfire of the Vanities (1990),Comedy
2915,3131,Broadway Damage (1997),Comedy
2916,3132,Daddy Long Legs (1919),Comedy
2917,3133,Go West (1925),Comedy
2918,3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
2919,3135,"Great Santini, The (1979)",Drama
2920,3136,"James Dean Story, The (1957)",Documentary
2921,3137,"Sea Wolves, The (1980)",Action|War
2922,3138,Stealing Home (1988),Drama
2923,3139,Tarzan the Fearless (1933),Action|Adventure
2924,3140,"Three Ages, The (1923)",Comedy
2925,3141,"Two Jakes, The (1990)",Drama
2926,3142,U2: Rattle and Hum (1988),Documentary|Musical
2927,3143,Hell in the Pacific (1968),Drama|War
2928,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance
2929,3145,"Cradle Will Rock, The (1999)",Drama
2930,3146,Deuce Bigalow: Male Gigolo (1999),Comedy
2931,3147,"Green Mile, The (1999)",Drama|Thriller
2932,3148,"Cider House Rules, The (1999)",Drama
2933,3149,Diamonds (1999),Mystery
2934,3150,"War Zone, The (1999)",Drama
2935,3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery
2936,3152,"Last Picture Show, The (1971)",Drama
2937,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
2938,3154,Blood on the Sun (1945),Drama|War
2939,3155,Anna and the King (1999),Drama|Romance
2940,3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
2941,3157,Stuart Little (1999),Children's|Comedy
2942,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
2943,3159,Fantasia 2000 (1999),Animation|Children's|Musical
2944,3160,Magnolia (1999),Drama
2945,3161,Onegin (1999),Drama
2946,3162,Simpatico (1999),Comedy|Drama
2947,3163,Topsy-Turvy (1999),Drama
2948,3164,"Alley Cats, The (1968)",Drama
2949,3165,Boiling Point (1993),Action|Drama
2950,3166,Brenda Starr (1989),Adventure
2951,3167,Carnal Knowledge (1971),Drama
2952,3168,Easy Rider (1969),Adventure|Drama
2953,3169,"Falcon and the Snowman, The (1984)",Drama
2954,3171,Room at the Top (1959),Drama
2955,3172,Ulysses (Ulisse) (1954),Adventure
2956,3173,Any Given Sunday (1999),Drama
2957,3174,Man on the Moon (1999),Comedy|Drama
2958,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
2959,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
2960,3177,Next Friday (1999),Comedy
2961,3178,"Hurricane, The (1999)",Drama
2962,3179,Angela's Ashes (1999),Drama
2963,3180,Play it to the Bone (1999),Comedy|Drama
2964,3181,Titus (1999),Drama
2965,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
2966,3183,"Third Miracle, The (1999)",Drama
2967,3184,Montana (1998),Action|Comedy|Crime|Drama
2968,3185,Snow Falling on Cedars (1999),Drama
2969,3186,"Girl, Interrupted (1999)",Drama
2970,3187,Trans (1998),Drama
2971,3188,"Life and Times of Hank Greenberg, The (1998)",Documentary
2972,3189,My Dog Skip (1999),Comedy
2973,3190,Supernova (2000),Adventure|Sci-Fi
2974,3192,"Terrorist, The (Malli) (1998)",Drama
2975,3194,"Way We Were, The (1973)",Drama
2976,3196,Stalag 17 (1953),Drama|War
2977,3197,"Presidio, The (1988)",Action
2978,3198,Papillon (1973),Drama
2979,3199,Pal Joey (1957),Comedy|Musical|Romance
2980,3200,"Last Detail, The (1973)",Comedy|Drama
2981,3201,Five Easy Pieces (1970),Drama
2982,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama
2983,3203,Dead Calm (1989),Thriller
2984,3204,"Boys from Brazil, The (1978)",Thriller
2985,3205,Black Sunday (La Maschera Del Demonio) (1960),Horror
2986,3206,Against All Odds (1984),Romance
2987,3207,"Snows of Kilimanjaro, The (1952)",Adventure
2988,3208,Loaded Weapon 1 (1993),Action|Comedy
2989,3209,"Loves of Carmen, The (1948)",Drama
2990,3210,Fast Times at Ridgemont High (1982),Comedy
2991,3211,"Cry in the Dark, A (1988)",Drama
2992,3212,Born to Win (1971),Drama
2993,3213,Batman: Mask of the Phantasm (1993),Animation|Children's
2994,3214,American Flyers (1985),Drama
2995,3215,Voyage of the Damned (1976),Drama
2996,3216,Vampyros Lesbos (Las Vampiras) (1970),Horror
2997,3217,"Star Is Born, A (1937)",Drama
2998,3218,Poison (1991),Drama
2999,3219,Pacific Heights (1990),Thriller
3000,3220,Night Tide (1961),Drama
3001,3221,"Draughtsman's Contract, The (1982)",Drama
3002,3222,Carmen (1984),Drama
3003,3223,"Zed & Two Noughts, A (1985)",Drama
3004,3224,Woman in the Dunes (Suna no onna) (1964),Drama
3005,3225,Down to You (2000),Comedy|Romance
3006,3228,Wirey Spindell (1999),Comedy
3007,3229,Another Man's Poison (1952),Crime|Drama
3008,3230,"Odessa File, The (1974)",Thriller
3009,3232,Seven Chances (1925),Comedy
3010,3233,Smashing Time (1967),Comedy
3011,3235,Where the Buffalo Roam (1980),Comedy
3012,3236,Zachariah (1971),Western
3013,3237,Kestrel's Eye (Falkens öga) (1998),Documentary
3014,3238,Eye of the Beholder (1999),Thriller
3015,3239,Isn't She Great? (2000),Comedy
3016,3240,"Big Tease, The (1999)",Comedy
3017,3241,"Cup, The (Phörpa) (1999)",Comedy
3018,3242,Santitos (1997),Comedy
3019,3243,Encino Man (1992),Comedy
3020,3244,"Goodbye Girl, The (1977)",Comedy|Romance
3021,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
3022,3246,Malcolm X (1992),Drama
3023,3247,Sister Act (1992),Comedy|Crime
3024,3248,Sister Act 2: Back in the Habit (1993),Comedy
3025,3249,"Hand That Rocks the Cradle, The (1992)",Thriller
3026,3250,Alive (1993),Drama
3027,3251,Agnes of God (1985),Drama|Mystery
3028,3252,Scent of a Woman (1992),Drama
3029,3253,Wayne's World (1992),Comedy
3030,3254,Wayne's World 2 (1993),Comedy
3031,3255,"League of Their Own, A (1992)",Comedy|Drama
3032,3256,Patriot Games (1992),Action|Thriller
3033,3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller
3034,3258,Death Becomes Her (1992),Comedy
3035,3259,Far and Away (1992),Drama|Romance
3036,3260,Howards End (1992),Drama
3037,3261,Singles (1992),Comedy|Drama|Romance
3038,3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
3039,3263,White Men Can't Jump (1992),Comedy
3040,3264,Buffy the Vampire Slayer (1992),Comedy|Horror
3041,3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime
3042,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama
3043,3267,"Mariachi, El (1992)",Action|Thriller
3044,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3045,3269,Forever Young (1992),Adventure|Romance|Sci-Fi
3046,3270,"Cutting Edge, The (1992)",Drama
3047,3271,Of Mice and Men (1992),Drama
3048,3272,Bad Lieutenant (1992),Crime|Drama
3049,3273,Scream 3 (2000),Horror|Mystery|Thriller
3050,3274,Single White Female (1992),Action
3051,3275,"Boondock Saints, The (1999)",Action|Comedy
3052,3276,Gun Shy (2000),Comedy
3053,3277,Beloved/Friend (Amigo/Amado) (1999),Drama
3054,3280,"Baby, The (1973)",Horror
3055,3281,"Brandon Teena Story, The (1998)",Documentary
3056,3282,Different for Girls (1996),Comedy
3057,3283,Minnie and Moskowitz (1971),Action
3058,3284,They Might Be Giants (1971),Comedy|Romance
3059,3285,"Beach, The (2000)",Adventure|Drama
3060,3286,Snow Day (2000),Comedy
3061,3287,"Tigger Movie, The (2000)",Animation|Children's
3062,3288,Cotton Mary (1999),Drama
3063,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
3064,3290,Soft Toilet Seats (1999),Comedy
3065,3291,Trois (2000),Thriller
3066,3292,"Big Combo, The (1955)",Film-Noir
3067,3293,Conceiving Ada (1997),Drama|Sci-Fi
3068,3294,Eaten Alive (1976),Horror
3069,3295,Raining Stones (1993),Drama
3070,3296,To Sir with Love (1967),Drama
3071,3297,With Byrd at the South Pole (1930),Documentary
3072,3298,Boiler Room (2000),Drama
3073,3299,Hanging Up (2000),Comedy|Drama
3074,3300,Pitch Black (2000),Action|Sci-Fi
3075,3301,"Whole Nine Yards, The (2000)",Comedy|Crime
3076,3302,Beautiful People (1999),Comedy
3077,3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary
3078,3304,Blue Collar (1978),Crime|Drama
3079,3305,Bluebeard (1944),Film-Noir|Horror
3080,3306,"Circus, The (1928)",Comedy
3081,3307,City Lights (1931),Comedy|Drama|Romance
3082,3308,"Flamingo Kid, The (1984)",Comedy|Drama
3083,3309,"Dog's Life, A (1920)",Comedy
3084,3310,"Kid, The (1921)",Action
3085,3311,"Man from Laramie, The (1955)",Western
3086,3312,"McCullochs, The (1975)",Drama
3087,3313,Class Reunion (1982),Comedy
3088,3314,"Big Trees, The (1952)",Action|Drama
3089,3315,Happy Go Lovely (1951),Musical
3090,3316,Reindeer Games (2000),Action|Thriller
3091,3317,Wonder Boys (2000),Comedy|Drama
3092,3318,Deterrence (1998),Thriller
3093,3319,Judy Berlin (1999),Drama
3094,3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
3095,3321,"Waiting Game, The (2000)",Comedy
3096,3322,3 Strikes (2000),Comedy
3097,3323,Chain of Fools (2000),Comedy|Crime
3098,3324,Drowning Mona (2000),Comedy
3099,3325,"Next Best Thing, The (2000)",Comedy|Drama
3100,3326,What Planet Are You From? (2000),Comedy|Sci-Fi
3101,3327,Beyond the Mat (2000),Documentary
3102,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3103,3329,"Year My Voice Broke, The (1987)",Drama
3104,3330,Splendor in the Grass (1961),Drama
3105,3331,My Tutor (1983),Drama
3106,3333,"Killing of Sister George, The (1968)",Drama
3107,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3108,3335,Jail Bait (1954),Crime|Drama
3109,3336,It Happened Here (1961),Drama
3110,3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama
3111,3338,For All Mankind (1989),Documentary
3112,3339,Cross of Iron (1977),War
3113,3340,Bride of the Monster (1956),Horror|Sci-Fi
3114,3341,Born Yesterday (1950),Comedy
3115,3342,Birdy (1984),Drama|War
3116,3343,And God Created Woman (1988),Comedy|Drama|Romance
3117,3344,Blood Feast (1963),Horror
3118,3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
3119,3346,Color Me Blood Red (1965),Horror
3120,3347,Never Cry Wolf (1983),Drama
3121,3349,"Perils of Pauline, The (1947)",Comedy
3122,3350,"Raisin in the Sun, A (1961)",Drama
3123,3351,Two Thousand Maniacs! (1964),Horror
3124,3352,Brown's Requiem (1998),Drama
3125,3353,"Closer You Get, The (2000)",Comedy|Romance
3126,3354,Mission to Mars (2000),Sci-Fi
3127,3355,"Ninth Gate, The (2000)",Thriller
3128,3357,East-West (Est-ouest) (1999),Drama|Romance
3129,3358,Defending Your Life (1991),Comedy|Romance
3130,3359,Breaking Away (1979),Drama
3131,3360,Hoosiers (1986),Drama
3132,3361,Bull Durham (1988),Comedy
3133,3362,Dog Day Afternoon (1975),Comedy|Crime|Drama
3134,3363,American Graffiti (1973),Comedy|Drama
3135,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
3136,3365,"Searchers, The (1956)",Western
3137,3366,Where Eagles Dare (1969),Action|Adventure|War
3138,3367,"Devil's Brigade, The (1968)",War
3139,3368,"Big Country, The (1958)",Romance|Western
3140,3370,Betrayed (1988),Drama|Thriller
3141,3371,Bound for Glory (1976),Drama
3142,3372,"Bridge at Remagen, The (1969)",Action|War
3143,3373,Buck and the Preacher (1972),Western
3144,3374,Daughters of the Dust (1992),Drama
3145,3375,Destination Moon (1950),Sci-Fi
3146,3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance
3147,3377,Hangmen Also Die (1943),Drama|War
3148,3378,"Ogre, The (Der Unhold) (1996)",Drama
3149,3379,On the Beach (1959),Drama
3150,3380,Railroaded! (1947),Film-Noir
3151,3381,Slaves to the Underground (1997),Comedy|Drama
3152,3382,Song of Freedom (1936),Drama
3153,3384,"Taking of Pelham One Two Three, The (1974)",Action
3154,3385,Volunteers (1985),Comedy
3155,3386,JFK (1991),Drama|Mystery
3156,3387,Who's Harry Crumb? (1989),Comedy
3157,3388,Harry and the Hendersons (1987),Comedy
3158,3389,Let's Get Harry (1986),Action|Adventure
3159,3390,Shanghai Surprise (1986),Adventure
3160,3391,Who's That Girl? (1987),Comedy
3161,3392,She-Devil (1989),Comedy
3162,3393,Date with an Angel (1987),Comedy|Fantasy
3163,3394,Blind Date (1987),Comedy|Romance
3164,3395,Nadine (1987),Comedy
3165,3396,"Muppet Movie, The (1979)",Children's|Comedy
3166,3397,"Great Muppet Caper, The (1981)",Children's|Comedy
3167,3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy
3168,3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
3169,3400,We're Back! A Dinosaur's Story (1993),Animation|Children's
3170,3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3171,3402,Turtle Diary (1985),Drama
3172,3403,Raise the Titanic (1980),Drama|Thriller
3173,3404,Titanic (1953),Action|Drama
3174,3405,"Night to Remember, A (1958)",Action|Drama
3175,3406,Captain Horatio Hornblower (1951),Action|Adventure|War
3176,3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama
3177,3408,Erin Brockovich (2000),Drama
3178,3409,Final Destination (2000),Drama|Thriller
3179,3410,Soft Fruit (1999),Comedy|Drama
3180,3412,"Bear, The (1988)",Adventure
3181,3413,Impact (1949),Crime|Drama
3182,3414,Love Is a Many-Splendored Thing (1955),Romance
3183,3415,"Mirror, The (Zerkalo) (1975)",Drama
3184,3416,"Trial, The (Le Procès) (1963)",Drama
3185,3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
3186,3418,Thelma & Louise (1991),Action|Drama
3187,3419,Something for Everyone (1970),Comedy|Crime
3188,3420,...And Justice for All (1979),Drama|Thriller
3189,3421,Animal House (1978),Comedy
3190,3422,She's Gotta Have It (1986),Comedy|Romance
3191,3423,School Daze (1988),Drama
3192,3424,Do the Right Thing (1989),Comedy|Drama
3193,3425,Mo' Better Blues (1990),Drama
3194,3426,Jungle Fever (1991),Drama|Romance
3195,3427,Coogan's Bluff (1968),Crime
3196,3428,"Champ, The (1979)",Drama
3197,3429,Creature Comforts (1990),Animation|Comedy
3198,3430,Death Wish (1974),Action|Drama
3199,3431,Death Wish II (1982),Action|Drama
3200,3432,Death Wish 3 (1985),Action|Drama
3201,3433,Death Wish 4: The Crackdown (1987),Action|Drama
3202,3434,Death Wish V: The Face of Death (1994),Action|Drama
3203,3435,Double Indemnity (1944),Crime|Film-Noir
3204,3436,Dying Young (1991),Drama|Romance
3205,3437,Cool as Ice (1991),Drama
3206,3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
3207,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
3208,3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy
3209,3441,Red Dawn (1984),Action|War
3210,3442,Band of the Hand (1986),Action
3211,3443,Born American (1986),Action|Drama|Thriller
3212,3444,Bloodsport (1988),Action
3213,3445,Eyes of Laura Mars (1978),Mystery|Thriller
3214,3446,Funny Bones (1995),Comedy
3215,3447,"Good Earth, The (1937)",Drama
3216,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3217,3449,"Good Mother, The (1988)",Drama
3218,3450,Grumpy Old Men (1993),Comedy
3219,3451,Guess Who's Coming to Dinner (1967),Comedy|Drama
3220,3452,Romeo Must Die (2000),Action|Romance
3221,3453,Here on Earth (2000),Drama|Romance
3222,3454,Whatever It Takes (2000),Comedy|Romance
3223,3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
3224,3457,Waking the Dead (1999),Drama
3225,3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance
3226,3459,Gothic (1986),Drama|Horror
3227,3460,Hillbillys in a Haunted House (1967),Comedy
3228,3461,Lord of the Flies (1963),Adventure|Drama|Thriller
3229,3462,Modern Times (1936),Comedy
3230,3463,Last Resort (1994),Comedy
3231,3464,Solar Crisis (1993),Sci-Fi|Thriller
3232,3465,That's Life! (1986),Drama
3233,3466,Heart and Souls (1993),Comedy|Fantasy
3234,3467,Hud (1963),Drama|Western
3235,3468,"Hustler, The (1961)",Drama
3236,3469,Inherit the Wind (1960),Drama
3237,3470,Dersu Uzala (1974),Adventure|Drama
